LEMMA	WORD_FORM	CHAR_NUMBER	ASPECT	DEFAULT	SYNT-WITH-ADJUNCTS
facio1	fecit	5	Perf	0	advmod_ccomp_iobj_obj
facio1	feceris	7	Perf	0	iobj_obj
facio1	feci	4	Perf	0	advmod_obj
facio1	fecit	5	Perf	0	iobj_obj_obl
facio1	fecit	5	Perf	0	obj_xcomp
facio1	feci	4	Perf	0	advcl_obj
facio1	fecit	5	Perf	0	advmod_nsubj_obj
facio1	fecisti	7	Perf	0	advmod_obj_obj
facio1	fecit	5	Perf	0	advcl_obj
facio1	fecere	6	Perf	0	advmod_nsubj_obj_xcomp
facio1	fecit	5	Perf	0	advmod_obj
facio1	fecit	5	Perf	0	advcl_advmod_nsubj_obj
facio1	fecere	6	Perf	0	advmod_nsubj
facio1	fecere	6	Perf	0	advcl_advcl_advmod_advmod_obj
facio1	fecere	6	Perf	0	nsubj
facio1	factum	6	Perf	0	nsubj_obl_xcomp
facio1	fecisse	7	Perf	0	advcl_advcl_advcl_advmod_obj_xcomp
facio1	fecisse	7	Perf	0	advmod_advmod_nsubj_obj
facio1	fecisse	7	Perf	0	nsubj_obl
facio1	fecere	6	Perf	0	advmod_nsubj_obj_obl
facio1	fecere	6	Perf	0	advcl_advmod_advmod_advmod_nsubj_obj_obl
facio1	fecere	6	Perf	0	nsubj_obj_obl
facio1	fecerit	7	Perf	0	advmod_nsubj
facio1	fecit	5	Perf	0	nsubj_obj
facio1	facta	5	Perf	0	advmod_advmod
facio1	fecisse	7	Perf	0	advmod_nsubj_obj_obl_xcomp
facio1	fecit	5	Perf	0	advmod_iobj_obj
facio1	fecit	5	Perf	0	advmod_nsubj_obj
mitto1	mitteretur	10	Imp	1	iobj_nsubj_obl
mitto1	mittebantur	11	Imp	1	advmod
mitto1	misit	5	Perf	0	advmod
mitto1	misit	5	Perf	0	advcl_nsubj_obj_obl_obl
mitto1	misit	5	Perf	0	nsubj_obj_obl
mitto1	misit	5	Perf	0	advmod_advmod_nsubj_obj_obl
mitto1	misit	5	Perf	0	obl
mitto1	miserunt	8	Perf	0	advmod_obj_obl
mitto1	misit	5	Perf	0	advcl_obl
mitto1	misit	5	Perf	0	advcl_advmod_advmod_obj_obl
mitto1	missum	6	Perf	0	advcl_advmod_nsubj_obl
video	uidebatur	9	Imp	1	advcl_nsubj_xcomp
video	videbatur	9	Imp	1	nsubj_xcomp
video	vidit	5	Perf	0	advcl_nsubj_obj_obl
video	vidit	5	Perf	0	nsubj_obj
video	vidit	5	Perf	0	obj_obl
video	vidit	5	Perf	0	advcl_nsubj_obj
video	viderunt	8	Perf	0	nsubj_obj
video	vidit	5	Perf	0	ccomp
video	vidit	5	Perf	0	ccomp_nsubj
video	vidit	5	Perf	0	ccomp_nsubj
video	visum	5	Perf	0	advmod_nsubj_obj_xcomp
video1	videbatur	9	Imp	1	advmod_iobj_xcomp
video1	viderer	7	Imp	1	xcomp
video1	videretur	9	Imp	1	xcomp
video1	videretur	9	Imp	1	xcomp
video1	videbantur	10	Imp	1	nsubj_obl_obl
video1	viderentur	10	Imp	1	advmod_nsubj_obl
video1	videret	7	Imp	1	ccomp_nsubj
video1	viderentur	10	Imp	1	advmod_xcomp
video1	viderem	7	Imp	1	ccomp
video1	videbatur	9	Imp	1	xcomp
video1	videbatur	9	Imp	1	advcl_nsubj_xcomp
video1	videbatur	9	Imp	1	advmod_nsubj_obl_xcomp
video1	videbantur	10	Imp	1	advmod_nsubj_xcomp
video1	vidit	5	Perf	0	advmod_nsubj_obj
video1	vidisse	7	Perf	0	obj
video1	visa	4	Perf	0	advmod_xcomp
video1	vidit	5	Perf	0	ccomp_nsubj
video1	visa	4	Perf	0	xcomp_xcomp
video1	vidit	5	Perf	0	obj
video1	vidi	4	Perf	0	advmod_obj
video1	vidi	4	Perf	0	advmod_obj
video1	vidimus	7	Perf	0	advmod_advmod
video1	vidi	4	Perf	0	advcl_obj
video1	vidi	4	Perf	0	obj
video1	vidi	4	Perf	0	obj
video1	vidi	4	Perf	0	advmod_ccomp
video1	vidi	4	Perf	0	advcl_obj
video1	vidi	4	Perf	0	obj_obl
video1	vidi	4	Perf	0	advmod
video1	vidi	4	Perf	0	obj
video1	viderunt	8	Perf	0	nsubj_obj
video1	viderunt	8	Perf	0	nsubj_obj
video1	vidi	4	Perf	0	obj
video1	vidi	4	Perf	0	obj
video1	vidi	4	Perf	0	obj
video1	vidi	4	Perf	0	obj
video1	vidisti	7	Perf	0	obj
video1	vidi	4	Perf	0	advmod_obj
video1	vidi	4	Perf	0	obj
video1	vidi	4	Perf	0	obj
video1	vidi	4	Perf	0	obj
video1	vidi	4	Perf	0	obj_obj
video1	vidi	4	Perf	0	advmod_obj_obl
video1	visa	4	Perf	0	advcl_nsubj_obj_xcomp
video1	vidi	4	Perf	0	nsubj
video1	vidi	4	Perf	0	ccomp_nsubj
video1	visus	5	Perf	0	xcomp
video1	viderint	8	Perf	0	ccomp
