LEMMA	WORD_FORM	CHAR_NUMBER	ASPECT	DEFAULT	SYNT-WITH-ADJUNCTS
أَبلَغ	أبلغ	4	Perf	0	ccomp_iobj_nsubj
أَبلَغ	أبلغ	4	Perf	0	obj_obj
أَبلَغ	أبلغت	5	Perf	0	ccomp_iobj_nsubj
أَبلَغ	ابلغ	4	Perf	0	nsubj_obj_obl
أَبلَغ	أبلغت	5	Perf	0	ccomp_iobj_nsubj
أَبلَغ	أبلغوا	6	Perf	0	nsubj_obj_obl
أَبلَغ	أبلغ	4	Perf	0	ccomp_iobj_nsubj
أَبلَغ	أبلغوا	6	Perf	0	iobj_obj
أَبلَغ	أبلغوا	6	Perf	0	ccomp_iobj_nsubj_obl
أَبلَغ	أبلغوا	6	Perf	0	advcl_ccomp_iobj_nsubj_obl
أَبلَغ	أبلغنا	6	Perf	0	obj
أَبلَغ	أبلغ	4	Perf	0	ccomp_iobj_nsubj
أَبلَغ	ابلغ	4	Perf	0	iobj_nsubj_obj
أَبلَغ	أبلغ	4	Perf	0	iobj_iobj_xcomp
أَبلَغ	أبلغ	4	Perf	0	ccomp_iobj_obl
أَتَاح	تتيح	4	Imp	0	iobj_obj
أَتَاح	تتيح	4	Imp	0	obj_obl
أَتَاح	تتيح	4	Imp	0	ccomp_iobj_nsubj
أَتَاح	يتح	3	Imp	0	advmod_nsubj_obj
أَتَاح	تتح	3	Imp	0	advmod_nsubj_obj
أَتَاح	يتيح	4	Imp	0	obj
أَتَاح	تتيح	4	Imp	0	ccomp_iobj_nsubj_obl
أَتَاح	تتيح	4	Imp	0	iobj_obj
أَتَاح	تتيح	4	Imp	0	nsubj_obj_obl
أَتَاح	تتيح	4	Imp	0	iobj_obj
أَتَاح	تتيح	4	Imp	0	iobj_obj
أَتَاح	تتيح	4	Imp	0	nsubj_obj
أَتَاح	يتيح	4	Imp	0	advcl_nsubj_obj
أَتَاح	يتيح	4	Imp	0	iobj_obj
أَتَاح	تتيح	4	Imp	0	nsubj_obj
أَتَاح	تتيح	4	Imp	0	iobj_obj
أَتَاح	يتيح	4	Imp	0	nsubj_obj_obl
أَتَاح	يتيح	4	Imp	0	ccomp_nsubj_obj
أَتَاح	يتيح	4	Imp	0	nsubj_obj
أَتَاح	يتيح	4	Imp	0	iobj_obj
أَتَاح	يتيح	4	Imp	0	obj
أَتَاح	يتيح	4	Imp	0	obj
أَتَاح	يتيح	4	Imp	0	iobj_obj_obl
أَتَاح	يتيح	4	Imp	0	iobj_nsubj_obj
أَتَاح	يتيح	4	Imp	0	nsubj_obj
أَتَاح	يتيح	4	Imp	0	iobj_nsubj_obj_obl
أَتَاح	تتيح	4	Imp	0	iobj_nsubj_obj
أَتَاح	تتيح	4	Imp	0	obj
أَتَاح	يتيح	4	Imp	0	iobj_nsubj_obj
أَتَاح	يتيح	4	Imp	0	iobj_obj
أَتَاح	تتيح	4	Imp	0	iobj_obj
أَتَاح	يتيح	4	Imp	0	iobj_nsubj_obj
أَتَاح	يتيح	4	Imp	0	iobj_nsubj_obj
أَتَاح	تتيح	4	Imp	0	obj
أَتَاح	تتاح	4	Imp	0	nsubj_obj
أَتَاح	تتيح	4	Imp	0	iobj_nsubj_obj_obl
أَتَاح	تتيح	4	Imp	0	iobj_nsubj_obj
أَتَاح	يتيح	4	Imp	0	obj
أَتَاح	اتاحت	5	Perf	1	advmod_advmod:emph_obj_obl
أَتَاح	أتاحت	5	Perf	1	nsubj_obj
أَتَاح	أتاحت	5	Perf	1	obj_obl_obl_obl
أَتَمّ	يتم	3	Imp	0	nsubj_obl
أَتَمّ	يتم	3	Imp	0	nsubj_obl
أَتَمّ	يتم	3	Imp	0	nsubj
أَتَمّ	يتم	3	Imp	0	nsubj
أَتَمّ	يتم	3	Imp	0	nsubj
أَتَمّ	يتم	3	Imp	0	nsubj
أَتَمّ	يتم	3	Imp	0	nsubj
أَتَمّ	يتم	3	Imp	0	nsubj
أَتَمّ	يتم	3	Imp	0	nsubj
أَتَمّ	يتم	3	Imp	0	nsubj
أَتَمّ	أتمت	4	Perf	1	obj
أَتَى	تأتي	4	Imp	0	nsubj_obj_obl
أَتَى	يأتي	4	Imp	0	nsubj
أَتَى	تأتي	4	Imp	0	nsubj_obl
أَتَى	تأتي	4	Imp	0	nsubj_obl
أَتَى	يأتي	4	Imp	0	obl
أَتَى	تأتي	4	Imp	0	advcl_nsubj_obl
أَتَى	يأتي	4	Imp	0	nsubj_obl
أَتَى	تأتي	4	Imp	0	advcl_nsubj
أَتَى	تأتي	4	Imp	0	nsubj_obj
أَتَى	يأتي	4	Imp	0	nsubj_obl
أَتَى	يأتي	4	Imp	0	nsubj_obl
أَتَى	تأتي	4	Imp	0	advmod_nsubj_obl
أَتَى	تأتي	4	Imp	0	advcl_nsubj_obl
أَتَى	يأتي	4	Imp	0	nsubj_obl
أَتَى	تأتي	4	Imp	0	nsubj_obl
أَتَى	تأتي	4	Imp	0	nsubj_obl
أَتَى	يأتي	4	Imp	0	advcl_nsubj_obl
أَتَى	يأتي	4	Imp	0	nsubj_obl
أَتَى	تأتي	4	Imp	0	obl
أَتَى	يأتي	4	Imp	0	advcl_nsubj_obl
أَتَى	تأتي	4	Imp	0	nsubj_obl_obl_obl
أَتَى	تأتي	4	Imp	0	nsubj_obl
أَتَى	يأتي	4	Imp	0	nsubj_obl
أَتَى	يأتي	4	Imp	0	nsubj_obl
أَتَى	يأتي	4	Imp	0	nsubj_obl
أَتَى	تأتي	4	Imp	0	advmod:emph_obj
أَتَى	تأتي	4	Imp	0	obj_obl
أَتَى	يأتي	4	Imp	0	advmod_nsubj
أَتَى	يأتي	4	Imp	0	nsubj_obl
أَتَى	تأتي	4	Imp	0	advmod_xcomp
أَتَى	تأتي	4	Imp	0	nsubj_obl
أَتَى	يأتي	4	Imp	0	obj
أَتَى	تأتي	4	Imp	0	nsubj_obl
أَتَى	تأتي	4	Imp	0	nsubj_obl
أَتَى	تأتي	4	Imp	0	nsubj_obl
أَتَى	تأتي	4	Imp	0	nsubj_obl
أَتَى	يأتي	4	Imp	0	nsubj_obl
أَتَى	يأتي	4	Imp	0	nsubj_obl
أَتَى	يأتي	4	Imp	0	advcl_advmod_advmod:emph_nsubj
أَتَى	تأتي	4	Imp	0	nsubj_obl
أَتَى	تأتي	4	Imp	0	nsubj_obl
أَتَى	يأتي	4	Imp	0	nsubj_obl
أَتَى	يأتي	4	Imp	0	nsubj_obl
أَتَى	يأتي	4	Imp	0	nsubj_obj
أَتَى	يأتي	4	Imp	0	obl
أَتَى	تأتي	4	Imp	0	nsubj_obl
أَتَى	يأتي	4	Imp	0	advcl_nsubj
أَتَى	يأتي	4	Imp	0	advmod_nsubj_obl
أَتَى	يأتي	4	Imp	0	ccomp_nsubj_obl
أَتَى	تأتي	4	Imp	0	nsubj_obj_obl
أَتَى	يأتي	4	Imp	0	nsubj_obl
أَتَى	يأتي	4	Imp	0	advcl_nsubj_obl_obl
أَتَى	يأتي	4	Imp	0	nsubj_obl
أَتَى	يأتي	4	Imp	0	nsubj_obl
أَتَى	يأتي	4	Imp	0	advcl_nsubj_obl
أَتَى	تأتي	4	Imp	0	nsubj_obj
أَتَى	يأتي	4	Imp	0	nsubj_xcomp
أَتَى	يأتي	4	Imp	0	advmod_nsubj
أَتَى	يأتي	4	Imp	0	advmod:emph_obl
أَتَى	يأتي	4	Imp	0	nsubj_obl
أَتَى	يأتي	4	Imp	0	nsubj_obl
أَتَى	يأتي	4	Imp	0	nsubj_obj_obl
أَتَى	تأتي	4	Imp	0	nsubj_obl
أَتَى	تأتي	4	Imp	0	iobj_nsubj_obj_obl
أَتَى	يأتي	4	Imp	0	nsubj_obl
أَتَى	تأتي	4	Imp	0	nsubj_obl
أَتَى	يأتي	4	Imp	0	nsubj_obl
أَتَى	يأتي	4	Imp	0	nsubj_obl
أَتَى	يأتى	4	Imp	0	nsubj_obl
أَتَى	تأتى	4	Imp	0	nsubj_obl_obl_xcomp
أَتَى	يأتى	4	Imp	0	nsubj_obl
أَتَى	تأتى	4	Imp	0	obl
أَتَى	يأتي	4	Imp	0	nsubj_obl
أَتَى	تأتي	4	Imp	0	nsubj_xcomp
أَتَى	تأتي	4	Imp	0	nsubj_obl
أَتَى	يأتى	4	Imp	0	nsubj
أَتَى	يأتي	4	Imp	0	nsubj_xcomp
أَتَى	تأتي	4	Imp	0	nsubj_obj_obj
أَتَى	تأتى	4	Imp	0	nsubj_obj
أَتَى	يأتي	4	Imp	0	nsubj_obl
أَتَى	تأتي	4	Imp	0	advcl_nsubj
أَتَى	تأتي	4	Imp	0	obl
أَتَى	تأتي	4	Imp	0	advcl_nsubj_obl
أَتَى	يأتي	4	Imp	0	nsubj_obl_obl
أَتَى	تأتي	4	Imp	0	obj_obl
أَتَى	يأتي	4	Imp	0	advcl_nsubj
أَتَى	تأتي	4	Imp	0	nsubj_obj
أَتَى	يأتي	4	Imp	0	ccomp_nsubj_obl_obl_obl
أَتَى	يأتي	4	Imp	0	nsubj_obj
أَتَى	يأتي	4	Imp	0	nsubj_obl
أَتَى	اتت	3	Perf	1	obl
أَتَى	اتوا	4	Perf	1	nsubj_obl_obl
أَتَى	اتى	3	Perf	1	nsubj_obl
أَتَى	اتى	3	Perf	1	nsubj_obl
أَتَى	اتوا	4	Perf	1	obl
أَتَى	اتت	3	Perf	1	nsubj_xcomp
أَتَى	أتى	3	Perf	1	nsubj_obj
أَتَى	اتى	3	Perf	1	obl
أَثَّر	تؤثر	4	Imp	0	advmod_nsubj_obj
أَثَّر	يؤثر	4	Imp	0	advmod_nsubj_obl_obl
أَثَّر	تؤثر	4	Imp	0	obj
أَثَّر	تؤثر	4	Imp	0	advmod_obj_obl
أَثَّر	تؤثر	4	Imp	0	obj
أَثَّر	يؤثر	4	Imp	0	obj
أَثَّر	يؤثر	4	Imp	0	advmod:emph_nsubj_obj_obl
أَثَّر	تؤثر	4	Imp	0	advmod:emph_obj
أَثَّر	تؤثر	4	Imp	0	obj_obl
أَثَّر	تؤثر	4	Imp	0	obj_obl
أَثَّر	يؤثر	4	Imp	0	advmod_nsubj_obj_obl
أَثَّر	يؤثر	4	Imp	0	nsubj_obj
أَثَّر	يؤثر	4	Imp	0	iobj_nsubj_xcomp
أَثَّر	تؤثر	4	Imp	0	obj_obl
أَثَّر	تؤثر	4	Imp	0	advmod:emph_obj_obl
أَثَّر	يؤثر	4	Imp	0	iobj_nsubj_obj
أَثَّر	يؤثر	4	Imp	0	advmod_obj
أَثَّر	يؤثر	4	Imp	0	nsubj_obj
أَثَّر	تؤثر	4	Imp	0	obj
أَثَّر	يؤثر	4	Imp	0	advmod_nsubj_obj
أَثَّر	تؤثر	4	Imp	0	advmod_obj
أَثَّر	يؤثر	4	Imp	0	obj
أَثَّر	يؤثر	4	Imp	0	nsubj_obj_obl
أَثَّر	تؤثر	4	Imp	0	advmod_nsubj_obj
أَثَّر	تؤثر	4	Imp	0	advmod_nsubj_obj
أَثَّر	تؤثر	4	Imp	0	nsubj_obj
أَثَّر	تؤثر	4	Imp	0	obj
أَثَّر	يؤثر	4	Imp	0	obj_obl
أَثَّر	يؤثر	4	Imp	0	advmod_nsubj_obj
أَثَّر	يؤثر	4	Imp	0	nsubj_obj_obl_obl
أَثَّر	يؤثر	4	Imp	0	obj_obl
أَثَّر	يؤثر	4	Imp	0	obj_obl
أَثَّر	يؤثر	4	Imp	0	obj
أَثَّر	يؤثر	4	Imp	0	obj_obl
أَثَّر	يؤثر	4	Imp	0	nsubj_obj
أَثَّر	يؤثر	4	Imp	0	advmod_nsubj_obj
أَثَّر	تؤثر	4	Imp	0	obj
أَثَّر	يؤثر	4	Imp	0	advcl_advmod:emph_obj
أَثَّر	أثرت	4	Perf	1	obj_obl
أَثَّر	أثرت	4	Perf	1	obj_obl
أَثَّر	اثر	3	Perf	1	obj
أَثَّر	أثر	3	Perf	1	nsubj_obj_obl
أَثَّر	أثرت	4	Perf	1	obj
أَخَذ	تأخذ	4	Imp	0	iobj_obj
أَخَذ	تأخذ	4	Imp	0	advmod_nsubj_obj_obl
أَخَذ	تأخذ	4	Imp	0	advmod_advmod_nsubj_obj_obl
أَخَذ	تأخذ	4	Imp	0	nsubj_obj
أَخَذ	يأخذ	4	Imp	0	advmod_iobj_obj
أَخَذ	يأخذون	6	Imp	0	nsubj_obj_obj
أَخَذ	تأخذ	4	Imp	0	obj
أَخَذ	تأخذ	4	Imp	0	obj_obl
أَخَذ	تأخذ	4	Imp	0	obj_obl
أَخَذ	تأخذ	4	Imp	0	obj_obl
أَخَذ	تأخذ	4	Imp	0	advcl_advmod_advmod_nsubj_obj_obl
أَخَذ	تأخذ	4	Imp	0	iobj_obj_obl
أَخَذ	يأخذ	4	Imp	0	advmod_obj_obl
أَخَذ	يأخذ	4	Imp	0	nsubj_obj
أَخَذ	يأخذ	4	Imp	0	iobj_nsubj_obj_obl
أَخَذ	يأخذ	4	Imp	0	obj
أَخَذ	تأخذ	4	Imp	0	advcl_obj
أَخَذ	تأخذ	4	Imp	0	advmod_iobj_nsubj_xcomp
أَخَذ	تأخذ	4	Imp	0	advmod_advmod_nsubj_obj
أَخَذ	تأخذ	4	Imp	0	iobj_nsubj_obj
أَخَذ	تأخذ	4	Imp	0	obj
أَخَذ	تؤخذ	4	Imp	0	advmod_nsubj:pass_obl
أَخَذ	يأخذ	4	Imp	0	nsubj_obj
أَخَذ	تأخذ	4	Imp	0	nsubj_obj_obl
أَخَذ	يأخذ	4	Imp	0	iobj_obj
أَخَذ	تأخذ	4	Imp	0	iobj_obj_obl
أَخَذ	يأخذ	4	Imp	0	nsubj_obj
أَخَذ	أخذ	3	Perf	1	nsubj:pass_obl
أَخَذ	اخذتا	5	Perf	1	xcomp
أَخَذ	أخذت	4	Perf	1	iobj_nsubj_xcomp
أَخَذ	أخذ	3	Perf	1	advmod_nsubj:pass_obl
أَخَذ	أخذت	4	Perf	1	advcl_obj
أَخَذ	أخذ	3	Perf	1	ccomp_iobj_nsubj_xcomp
أَخَذ	أُخذت	5	Perf	1	nsubj:pass_obj
أَخَذ	أخذت	4	Perf	1	nsubj_obj
أَدلَى	يدل	3	Imp	1	advmod_nsubj_obj
أَدلَى	أدلى	4	Perf	0	nsubj_obj_obl
أَدلَى	ادلى	4	Perf	0	advmod_obj_obl
أَدلَى	أدلى	4	Perf	0	nsubj_obj_obl
أَدلَى	ادلى	4	Perf	0	obj
أَدلَى	أدلت	4	Perf	0	obj
أَدلَى	أدلى	4	Perf	0	obj_obj
أَدلَى	أدلى	4	Perf	0	obj_obj
أَدلَى	أدلى	4	Perf	0	nsubj_obj_obj
أَدلَى	ادلى	4	Perf	0	obj_obl
أَدلَى	ادلى	4	Perf	0	nsubj_obj_obl
أَدلَى	ادلى	4	Perf	0	nsubj_obj_obj_obl
أَرَاد	نريد	4	Imp	0	advcl_advcl_obj
أَرَاد	يريدون	6	Imp	0	obj
أَرَاد	يريدون	6	Imp	0	obj
أَرَاد	يريدون	6	Imp	0	obj
أَرَاد	يريد	4	Imp	0	nsubj_obj
أَرَاد	تريد	4	Imp	0	nsubj_obj
أَرَاد	يريدون	6	Imp	0	obj
أَرَاد	يريد	4	Imp	0	ccomp
أَرَاد	يريد	4	Imp	0	ccomp
أَرَاد	نريد	4	Imp	0	obj
أَرَاد	يريدون	6	Imp	0	obj_obl
أَرَاد	تريد	4	Imp	0	nsubj_obj
أَرَاد	يريدون	6	Imp	0	obj
أَرَاد	يريدون	6	Imp	0	advmod_nsubj_obj
أَرَاد	تريد	4	Imp	0	nsubj_obj
أَرَاد	يريد	4	Imp	0	nsubj_obj_obl
أَرَاد	تريد	4	Imp	0	nsubj_obj
أَرَاد	يريد	4	Imp	0	ccomp_iobj
أَرَاد	نريد	4	Imp	0	advmod:emph_obj
أَرَاد	نريد	4	Imp	0	nsubj_obj
أَرَاد	تريد	4	Imp	0	nsubj_obj_obl
أَرَاد	يريد	4	Imp	0	nsubj_obj
أَرَاد	نريد	4	Imp	0	obj
أَرَاد	يريد	4	Imp	0	ccomp_iobj_nsubj
أَرَاد	يريد	4	Imp	0	nsubj_obj
أَرَاد	تريد	4	Imp	0	obj
أَرَاد	يريدون	6	Imp	0	ccomp
أَرَاد	يراد	4	Imp	0	csubj_obj_obl
أَرَاد	تريد	4	Imp	0	nsubj_obj
أَرَاد	يريد	4	Imp	0	nsubj_obj
أَرَاد	يريد	4	Imp	0	nsubj_obj
أَرَاد	تريد	4	Imp	0	obj
أَرَاد	يريد	4	Imp	0	nsubj_obj
أَرَاد	تريد	4	Imp	0	ccomp
أَرَاد	نريد	4	Imp	0	obj
أَرَاد	يريد	4	Imp	0	nsubj_obj
أَرَاد	تريد	4	Imp	0	ccomp_nsubj
أَرَاد	تريد	4	Imp	0	iobj_obj
أَرَاد	يريد	4	Imp	0	nsubj_obj
أَرَاد	تريد	4	Imp	0	ccomp_nsubj
أَرَاد	تريد	4	Imp	0	obj_obl_obl
أَرَاد	تريد	4	Imp	0	obj_obl
أَرَاد	يريد	4	Imp	0	obj
أَرَاد	تريد	4	Imp	0	ccomp_nsubj
أَرَاد	يريدون	6	Imp	0	nsubj_obj_obl
أَرَاد	تريد	4	Imp	0	ccomp_nsubj
أَرَاد	تريد	4	Imp	0	nsubj_obj
أَرَاد	يريد	4	Imp	0	advmod_ccomp_nsubj
أَرَاد	يراد	4	Imp	0	nsubj:pass_obj
أَرَاد	يريد	4	Imp	0	nsubj_obj
أَرَاد	يريد	4	Imp	0	obj_obl
أَرَاد	يراد	4	Imp	0	nsubj:pass
أَرَاد	تريد	4	Imp	0	advmod_nsubj_obj
أَرَاد	تريد	4	Imp	0	iobj_nsubj_obj
أَرَاد	تريد	4	Imp	0	advmod_iobj_nsubj_obj
أَرَاد	تريد	4	Imp	0	nsubj_obj
أَرَاد	تريد	4	Imp	0	nsubj_obj
أَرَاد	تريد	4	Imp	0	advcl_advmod_nsubj_obj_obl
أَرَاد	تريد	4	Imp	0	ccomp
أَرَاد	يريد	4	Imp	0	nsubj_obj
أَرَاد	يريدون	6	Imp	0	nsubj_obj
أَرَاد	اراد	4	Perf	1	nsubj_obj
أَرَاد	ارادوا	6	Perf	1	ccomp_csubj_obj
أَرَاد	أراد	4	Perf	1	nsubj_obj
أَرَاد	أراد	4	Perf	1	ccomp_nsubj
أَرَاد	أراد	4	Perf	1	advmod:emph_ccomp_nsubj
أَرَاد	أراد	4	Perf	1	nsubj_obj
أَرَاد	أراد	4	Perf	1	ccomp_nsubj
أَرَاد	أرادوا	6	Perf	1	obj
أَرَاد	أرادت	5	Perf	1	ccomp_nsubj
أَرَاد	أراد	4	Perf	1	ccomp_nsubj
أَرَاد	اراد	4	Perf	1	ccomp
أَسفَر	تسفر	4	Imp	1	obj
أَسفَر	تسفر	4	Imp	1	advmod_nsubj_obj
أَسفَر	تسفر	4	Imp	1	obj_obl
أَسفَر	تسفر	4	Imp	1	nsubj_obj
أَسفَر	يسفر	4	Imp	1	nsubj_obj
أَسفَر	يسفر	4	Imp	1	advmod_nsubj_obj
أَسفَر	يسفر	4	Imp	1	advmod_advmod_nsubj_obj
أَسفَر	اسفر	4	Perf	0	nsubj_obj
أَسفَر	أسفرت	5	Perf	0	obj
أَسفَر	اسفرت	5	Perf	0	advcl_nsubj_obj_obl
أَسفَر	اسفرت	5	Perf	0	advmod:emph_nsubj_obj
أَسفَر	أسفرت	5	Perf	0	obj
أَسفَر	اسفر	4	Perf	0	obj
أَسفَر	اسفرت	5	Perf	0	obj_obl
أَسفَر	أسفرت	5	Perf	0	obj
أَسفَر	أسفرت	5	Perf	0	obj
أَسفَر	أسفرت	5	Perf	0	nsubj_obj_obl
أَسفَر	اسفر	4	Perf	0	obj
أَسفَر	اسفرت	5	Perf	0	nsubj_obj_obl
أَسفَر	أسفرت	5	Perf	0	obj_obl_obl
أَسفَر	أسفر	4	Perf	0	obj
أَسفَر	أسفر	4	Perf	0	obj
أَسفَر	أسفر	4	Perf	0	nsubj_obj
أَسفَر	أسفرت	5	Perf	0	obj
أَسفَر	أسفرت	5	Perf	0	obj
أَسفَر	أسفرت	5	Perf	0	obj
أَسفَر	أسفرت	5	Perf	0	obj
أَسفَر	أسفر	4	Perf	0	obj
أَسفَر	أسفرت	5	Perf	0	obj_obl
أَسفَر	أسفرت	5	Perf	0	obj
أَسفَر	أسفر	4	Perf	0	obj
أَسفَر	أسفرت	5	Perf	0	obj
أَسفَر	أسفرت	5	Perf	0	obj
أَسفَر	اسفرت	5	Perf	0	obj
أَسفَر	أسفرت	5	Perf	0	obj_obl
أَشَاد	تشيد	4	Imp	1	nsubj_obj
أَشَاد	تشيد	4	Imp	1	nsubj_obj
أَشَاد	أشاد	4	Perf	0	obj
أَشَاد	أشاد	4	Perf	0	obj
أَشَاد	أشاد	4	Perf	0	nsubj_obj_obl
أَشَاد	أشاد	4	Perf	0	obj
أَشَاد	اشاد	4	Perf	0	obj_obl_obl
أَشَاد	أشاد	4	Perf	0	obj
أَشَاد	أشاد	4	Perf	0	advcl_obj
أَشَاد	أشاد	4	Perf	0	nsubj_obj
أَشَاد	أشاد	4	Perf	0	nsubj_obj
أَشَاد	أشاد	4	Perf	0	nsubj_obj_obl
أَشَاد	اشادت	5	Perf	0	iobj_nsubj_xcomp
أَشَاد	اشادت	5	Perf	0	nsubj_obj_obl
أَشَاد	اشادت	5	Perf	0	ccomp_nsubj_obj
أَشَاد	أشاد	4	Perf	0	nsubj_obj
أَشَاد	أشاد	4	Perf	0	nsubj_obj
أَشَاد	أشاد	4	Perf	0	obj
أَشَاد	اشادت	5	Perf	0	advmod:emph_obj
أَشَاد	اشاد	4	Perf	0	iobj_nsubj_obl_xcomp
أَشَار	يشار	4	Imp	1	ccomp
أَشَار	يشار	4	Imp	1	ccomp
أَشَار	يشار	4	Imp	1	ccomp
أَشَار	تشير	4	Imp	1	ccomp_nsubj_obj
أَشَار	يشار	4	Imp	1	ccomp
أَشَار	تشير	4	Imp	1	nsubj_obj
أَشَار	يشار	4	Imp	1	obj
أَشَار	يشار	4	Imp	1	ccomp
أَشَار	تشير	4	Imp	1	obj
أَشَار	يشار	4	Imp	1	ccomp
أَشَار	يشر	3	Imp	1	advmod_advmod_nsubj
أَشَار	تشير	4	Imp	1	advcl_nsubj
أَشَار	يشار	4	Imp	1	ccomp
أَشَار	تشير	4	Imp	1	ccomp_nsubj
أَشَار	تشير	4	Imp	1	advmod:emph_advmod:emph_ccomp
أَشَار	يشار	4	Imp	1	ccomp
أَشَار	يشار	4	Imp	1	ccomp
أَشَار	يشار	4	Imp	1	ccomp
أَشَار	يشار	4	Imp	1	ccomp
أَشَار	يشار	4	Imp	1	ccomp
أَشَار	يشير	4	Imp	1	ccomp_nsubj
أَشَار	يشيران	6	Imp	1	advmod_obj
أَشَار	تشير	4	Imp	1	ccomp_nsubj
أَشَار	يشيران	6	Imp	1	ccomp_nsubj
أَشَار	يشيرون	6	Imp	1	nsubj_obj
أَشَار	يُشار	5	Imp	1	ccomp
أَشَار	يُشار	5	Imp	1	ccomp
أَشَار	يشر	3	Imp	1	advmod_nsubj_obj
أَشَار	يشر	3	Imp	1	advmod_nsubj_obj
أَشَار	يشير	4	Imp	1	nsubj_obj
أَشَار	يشير	4	Imp	1	obj
أَشَار	تشير	4	Imp	1	ccomp
أَشَار	تشير	4	Imp	1	ccomp_nsubj
أَشَار	تشير	4	Imp	1	nsubj_obj
أَشَار	تشير	4	Imp	1	ccomp_nsubj
أَشَار	يشير	4	Imp	1	ccomp_nsubj
أَشَار	يشير	4	Imp	1	ccomp_nsubj
أَشَار	يشير	4	Imp	1	ccomp_nsubj
أَشَار	يشار	4	Imp	1	obj
أَشَار	يشار	4	Imp	1	ccomp
أَشَار	تشير	4	Imp	1	advmod_advmod:emph_nsubj_obj
أَشَار	تشير	4	Imp	1	nsubj_obj
أَشَار	تشير	4	Imp	1	advcl_advmod_ccomp_nsubj_obl
أَشَار	يشير	4	Imp	1	iobj_nsubj_xcomp
أَشَار	يشير	4	Imp	1	nsubj_obj
أَشَار	يشيرون	6	Imp	1	obj
أَشَار	تشير	4	Imp	1	nsubj_obj
أَشَار	يشير	4	Imp	1	nsubj_obj
أَشَار	يشير	4	Imp	1	nsubj_obj
أَشَار	تشير	4	Imp	1	obj
أَشَار	تشير	4	Imp	1	ccomp_nsubj
أَشَار	يشير	4	Imp	1	advmod_advmod:emph_iobj_xcomp
أَشَار	يشار	4	Imp	1	obj
أَشَار	يشر	3	Imp	1	advmod_obj
أَشَار	تشير	4	Imp	1	obj
أَشَار	تشير	4	Imp	1	obj
أَشَار	تشير	4	Imp	1	nsubj_obj
أَشَار	يشيران	6	Imp	1	ccomp_nsubj
أَشَار	تشير	4	Imp	1	ccomp_nsubj
أَشَار	تشير	4	Imp	1	ccomp_nsubj
أَشَار	تشير	4	Imp	1	ccomp_nsubj
أَشَار	يشار	4	Imp	1	ccomp
أَشَار	يُشار	5	Imp	1	ccomp
أَشَار	يشيرون	6	Imp	1	advmod:emph_obj
أَشَار	يشير	4	Imp	1	ccomp
أَشَار	يشير	4	Imp	1	ccomp_nsubj
أَشَار	يشير	4	Imp	1	ccomp_nsubj
أَشَار	اشار	4	Perf	0	nsubj
أَشَار	اشارت	5	Perf	0	obj_obl
أَشَار	أشارت	5	Perf	0	ccomp_nsubj
أَشَار	أشارت	5	Perf	0	nsubj
أَشَار	أشارت	5	Perf	0	ccomp_nsubj
أَشَار	أشار	4	Perf	0	ccomp
أَشَار	أشار	4	Perf	0	ccomp_nsubj
أَشَار	أشار	4	Perf	0	iobj_nsubj_xcomp
أَشَار	أشار	4	Perf	0	ccomp
أَشَار	أشارت	5	Perf	0	ccomp_nsubj
أَشَار	أشار	4	Perf	0	ccomp_nsubj_obl
